PRICE;CONSTRUCTED_AREA;ROOM_NUMBER;BATH_NUMBER;HAS_TERRACE;HAS_LIFT;HAS_AIR_CONDITIONING;HAS_PARKING_SPACE;HAS_BOX_ROOM;HAS_SWIMMING_POOL;HAS_DOOR_MAN;HAS_GARDEN;IS_DUPLEX;TOP_FLOOR;CONSTRUCTION_YEAR;CAD_CONSTRUCTION_YEAR;CAD_MAX_BUILDING_FLOOR;CADASTRAL_QUALITY;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_CASTELLANA
699000.0;1.0564516129032258;1.0;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8581436077057792;0.8695652173913038;0.2692307692307693;0.6666666666666666;0.0574461833243649;0.1282147789378949
538000.0;0.9032258064516129;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8638353765323993;0.9028132992327365;0.19230769230769232;0.2222222222222222;0.0437515228749639;0.10688758566090943
766000.0;1.2338709677419353;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8353765323992994;0.7365728900255748;0.2692307692307693;0.3333333333333333;0.07834529669573655;0.14300844458894924
775000.0;1.3548387096774193;0.3333333333333333;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8200525394045534;0.6470588235294112;0.2692307692307693;0.2222222222222222;0.0414944786279309;0.10984357728139373
598000.0;0.5806451612903226;0.3333333333333333;0.6666666666666666;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8331873905429071;0.7237851662404093;0.2692307692307693;0.4444444444444444;0.03813240327950353;0.10405520145999862
537000.0;0.8548387096774194;0.6666666666666667;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.2692307692307693;0.3333333333333333;0.04479253928157597;0.11223010318714609
553000.0;0.6370967741935484;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8485113835376532;0.8132992327365729;0.3076923076923077;0.4444444444444444;0.074404160716855;0.1460950365572593
569000.0;0.3951612903225806;0.3333333333333333;0.3333333333333333;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8682136602451839;0.9283887468030692;0.23076923076923078;0.4444444444444444;0.029212132811206944;0.10164187322972949
536000.0;0.5967741935483871;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8638353765323993;0.9028132992327365;0.19230769230769232;0.3333333333333333;0.07467666918751258;0.1407826739718924
480000.0;0.8387096774193549;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8550788091068301;0.8516624040920711;0.23076923076923078;0.5555555555555556;0.09467635348869691;0.14219080346433746
557000.0;1.0483870967741935;0.6666666666666667;0.6666666666666666;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8682136602451839;0.9283887468030692;0.19230769230769232;0.1111111111111111;0.05298346196218027;0.12517615548670594
714000.0;1.1209677419354838;1.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.2692307692307693;0.6666666666666666;0.05508991783911604;0.11039797365484431
610000.0;0.717741935483871;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8537653239929947;0.843989769820972;0.2692307692307693;0.3333333333333333;0.04984247219353097;0.1242333127627578
903000.0;1.379032258064516;1.0;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8375656742556917;0.7493606138107411;0.23076923076923078;0.2222222222222222;0.05041508506712877;0.10401892311090916
570000.0;0.6209677419354839;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.07692307692307693;0.2222222222222222;0.04603620382437432;0.09723899369996793
671000.0;0.8145161290322581;0.6666666666666667;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8353765323992994;0.7365728900255748;0.23076923076923078;0.4444444444444444;0.027686368300417562;0.06098938991887625
485000.0;0.9838709677419354;0.6666666666666667;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.855954465849387;0.8567774936061374;0.19230769230769232;0.4444444444444444;0.08226204453264674;0.06378465666351223
1142000.0;1.443548387096774;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8178633975481611;0.6342710997442449;0.19230769230769232;0.4444444444444444;0.031123294329345172;0.06800081074468867
554000.0;1.0403225806451613;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8353765323992994;0.7365728900255748;0.23076923076923078;0.4444444444444444;0.044359366068547804;0.09986665328488967
480000.0;1.0403225806451613;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.4444444444444444;0.03599049060745116;0.06372687197112889
726000.0;1.411290322580645;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8200525394045534;0.6470588235294112;0.19230769230769232;0.3333333333333333;0.03905561965355432;0.07451828975671672
606000.0;0.8064516129032259;0.6666666666666667;0.3333333333333333;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.8752189141856392;0.9693094629156009;0.19230769230769232;0.5555555555555556;0.07985833704704198;0.102362028803151
939000.0;1.379032258064516;1.0;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8375656742556917;0.7493606138107411;0.23076923076923078;0.2222222222222222;0.052715292327862456;0.10207810327920827
585000.0;0.7983870967741936;0.6666666666666667;0.6666666666666666;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.8752189141856392;0.9693094629156009;0.19230769230769232;0.5555555555555556;0.07485297482585608;0.1033788308319456
538000.0;1.1370967741935483;0.6666666666666667;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.2692307692307693;0.5555555555555556;0.049794714709267426;0.09219126404201433
550000.0;1.1854838709677418;1.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8069176882661996;0.570332480818414;0.23076923076923078;0.4444444444444444;0.042547542877718045;0.09440163209006731
587000.0;0.6774193548387097;0.3333333333333333;0.3333333333333333;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.8743432574430823;0.9641943734015346;0.19230769230769232;0.4444444444444444;0.03574866070366994;0.06228487747117739
539000.0;0.9193548387096774;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.15384615384615385;0.4444444444444444;0.027636898416050278;0.08240112710606887
778000.0;1.5887096774193548;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.19230769230769232;0.4444444444444444;0.022278429349074425;0.07573470718999716
490000.0;0.7096774193548387;0.6666666666666667;0.3333333333333333;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8585814360770577;0.8721227621483374;0.3076923076923077;0.5555555555555556;0.09066182252364678;0.04231999786212356
547000.0;0.6129032258064516;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.07692307692307693;0.2222222222222222;0.04330985686808153;0.09444479419472405
523000.0;0.9919354838709676;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8112959719789842;0.5959079283887467;0.23076923076923078;0.4444444444444444;0.04937474771492776;0.1057205670111764
480000.0;0.6290322580645161;0.3333333333333333;0.6666666666666666;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.873029772329247;0.9565217391304346;0.19230769230769232;0.4444444444444444;0.04028722683427056;0.04907158189556337
820000.0;1.064516129032258;0.3333333333333333;0.3333333333333333;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.824430823117338;0.6726342710997439;0.2692307692307693;0.4444444444444444;0.09274585148102328;0.038360440284776504
905000.0;0.8790322580645161;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.824430823117338;0.6726342710997439;0.23076923076923078;0.4444444444444444;0.045960104405199764;0.021690859028470708
824000.0;0.8790322580645161;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8774080560420315;0.9820971867007673;0.23076923076923078;0.4444444444444444;0.05102116997360425;0.02125339907321834
595000.0;1.1209677419354838;1.3333333333333333;0.3333333333333333;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.15384615384615385;0.3333333333333333;0.030606583613220054;0.04007226925192408
686000.0;0.7016129032258065;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8743432574430823;0.9641943734015346;0.23076923076923078;0.3333333333333333;0.03605503257694467;0.030380649815437758
537000.0;0.7580645161290323;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.8331873905429071;0.7237851662404093;0.2692307692307693;0.3333333333333333;0.032916675500153196;0.033353947194530706
896000.0;0.9032258064516129;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.15384615384615385;0.3333333333333333;0.03291980407146247;0.04261339126356056
731000.0;0.6693548387096774;0.6666666666666667;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8305604203152364;0.7084398976982094;0.19230769230769232;0.4444444444444444;0.026276255572298204;0.03916291201327639
729000.0;1.475806451612903;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.824430823117338;0.6726342710997439;0.15384615384615385;0.3333333333333333;0.0667591014863121;0.021383238647836433
804000.0;1.225806451612903;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.851138353765324;0.828644501278772;0.19230769230769232;0.4444444444444444;0.04919614776100737;0.02491991221210346
1040000.0;1.4677419354838708;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8507005253940455;0.8260869565217392;0.15384615384615385;0.3333333333333333;0.023107754677528774;0.04616106383246671
764000.0;0.8870967741935484;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.3333333333333333;0.050335082481004344;0.019005341565403816
1071000.0;1.161290322580645;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8800350262697022;0.9974424552429664;0.2692307692307693;0.2222222222222222;0.08665650473098338;0.0061621962113796135
542000.0;0.9193548387096774;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.824430823117338;0.6726342710997439;0.2692307692307693;0.4444444444444444;0.03450004106804986;0.030791996086707497
646000.0;1.2419354838709675;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8331873905429071;0.7237851662404093;0.15384615384615385;0.3333333333333333;0.03200124650734885;0.04030334740524026
509000.0;0.6935483870967742;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.8331873905429071;0.7237851662404093;0.2692307692307693;0.3333333333333333;0.02698862778916733;0.0401045057974274
687000.0;1.2419354838709675;0.6666666666666667;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8331873905429071;0.7237851662404093;0.15384615384615385;0.3333333333333333;0.03514542739686152;0.03833776892049371
648000.0;1.2419354838709675;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8331873905429071;0.7237851662404093;0.15384615384615385;0.3333333333333333;0.03591868951515893;0.033376178832437244
1312000.0;1.854838709677419;0.6666666666666667;1.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8371278458844132;0.7468030690537084;0.23076923076923078;0.4444444444444444;0.05204766512534609;0.018203803442171908
507000.0;0.6370967741935484;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.873029772329247;0.9565217391304346;0.23076923076923078;0.4444444444444444;0.03441767992567689;0.050148859136394906
637000.0;1.1209677419354838;1.3333333333333333;0.3333333333333333;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.15384615384615385;0.3333333333333333;0.03179013236008312;0.0389131364080139
486000.0;0.7419354838709677;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8550788091068301;0.8516624040920711;0.19230769230769232;0.4444444444444444;0.015557520977395146;0.05296707858709226
695000.0;1.2419354838709675;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8331873905429071;0.7237851662404093;0.15384615384615385;0.3333333333333333;0.03476867299737143;0.03859274435249017
764000.0;0.47580645161290325;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8507005253940455;0.8260869565217392;0.23076923076923078;0.2222222222222222;0.04896691143283276;0.015094272788360022
882000.0;0.8709677419354839;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8752189141856392;0.9693094629156009;0.11538461538461539;0.3333333333333333;0.03936876355603877;0.030639374951012908
599000.0;1.1209677419354838;1.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.15384615384615385;0.4444444444444444;0.03219901452391834;0.03955382966026452
1074000.0;1.9193548387096775;1.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.15384615384615385;0.3333333333333333;0.04863411636978064;0.023951206465085022
827000.0;0.8387096774193549;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8800350262697022;0.9974424552429664;0.15384615384615385;0.0;0.04152828936032099;0.03378674571690388
886000.0;0.8306451612903226;0.3333333333333333;0.6666666666666666;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.824430823117338;0.6726342710997439;0.15384615384615385;0.3333333333333333;0.04482170382301356;0.038907856066645624
474000.0;0.8225806451612904;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8441330998248686;0.7877237851662402;0.15384615384615385;0.3333333333333333;0.046230779568659834;0.03409896820422909
937000.0;1.9193548387096775;1.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.2222222222222222;0.032617410315788485;0.04613780859516464
470000.0;0.4193548387096775;0.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8638353765323993;0.9028132992327365;0.19230769230769232;0.4444444444444444;0.06201888579890924;0.037633187209375
819000.0;1.282258064516129;1.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8353765323992994;0.7365728900255748;0.23076923076923078;0.3333333333333333;0.09314156424444203;0.05831746094805283
843000.0;1.0564516129032258;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8309982486865148;0.710997442455243;0.19230769230769232;0.4444444444444444;0.06651190814885773;0.03827077438997509
825000.0;1.1532258064516128;1.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8353765323992994;0.7365728900255748;0.23076923076923078;0.3333333333333333;0.09217561685545762;0.06130681387585107
719000.0;1.0806451612903225;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8603327495621715;0.8823529411764701;0.2692307692307693;0.3333333333333333;0.0907608861739421;0.07193751393862217
1251000.0;1.6048387096774193;0.6666666666666667;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.23076923076923078;0.4444444444444444;0.09302949512589981;0.027715535010169427
822000.0;0.717741935483871;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.2222222222222222;0.08751731282426194;0.02328126436470366
751000.0;1.096774193548387;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.8708406304728546;0.9437340153452682;0.23076923076923078;0.2222222222222222;0.06422821991178397;0.054161796140193556
1309000.0;1.725806451612903;1.3333333333333333;1.3333333333333333;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.8594570928196147;0.8772378516624038;0.23076923076923078;0.2222222222222222;0.09488241154790089;0.0594574209071134
947000.0;1.6854838709677418;0.6666666666666667;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8156742556917688;0.6214833759590794;0.15384615384615385;0.4444444444444444;0.06838035003117593;0.036998450357559734
1051000.0;1.5403225806451613;1.3333333333333333;0.6666666666666666;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8441330998248686;0.7877237851662402;0.2692307692307693;0.4444444444444444;0.0924256072620831;0.07039121178508907
499000.0;0.9435483870967741;1.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.23076923076923078;0.4444444444444444;0.04522661045819392;0.04717692095635766
828000.0;0.9193548387096774;0.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8598949211908932;0.8797953964194374;0.5;0.0;0.10772647559472726;0.005865756300032651
778000.0;0.7741935483870968;0.6666666666666667;0.6666666666666666;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.8480735551663747;0.8107416879795393;0.15384615384615385;0.4444444444444444;0.06810939688352538;0.058211353183912476
542000.0;0.8064516129032259;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.3333333333333333;0.07335355115870806;0.10257826406735371
622000.0;1.0403225806451613;0.6666666666666667;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.15384615384615385;0.3333333333333333;0.04847710977568976;0.06640705893324067
667000.0;0.7661290322580645;1.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8463222416812609;0.8005115089514065;0.15384615384615385;0.4444444444444444;0.056857018898516055;0.10199198417081026
550000.0;0.9596774193548386;0.6666666666666667;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.23076923076923078;0.4444444444444444;0.06622919898907537;0.09572168754575813
791000.0;1.4274193548387095;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.8200525394045534;0.6470588235294112;0.23076923076923078;0.4444444444444444;0.05293033933215767;0.06730363095986422
827000.0;1.4274193548387095;1.0;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8441330998248686;0.7877237851662402;0.23076923076923078;0.2222222222222222;0.12141179208416404;0.15201736138916064
534000.0;0.8064516129032259;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.3333333333333333;0.07673572605073846;0.10679466981575883
601000.0;0.8790322580645161;0.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8577057793345009;0.867007672634271;0.23076923076923078;0.5555555555555556;0.08781560875030767;0.11478200016145422
1197000.0;1.782258064516129;1.0;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8428196147110333;0.7800511508951402;0.34615384615384615;0.5555555555555556;0.06596485633784896;0.12198760093438984
570000.0;0.8064516129032259;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8288091068301225;0.6982097186700766;0.19230769230769232;0.3333333333333333;0.07831356448970367;0.10122891385868728
